year,decade,month,month_name,state,species,activity,body_part,injury,provoked,gender,time_block,time_order,latitude,longitude
1791,1790s,1,Jan,New South Wales,White Shark,Swimming,Torso,Fatal,Unprovoked,Female,,99,-33.86,151.2
1803,1800s,3,Mar,Western Australia,Tiger Shark,Swimming,,Non-Fatal,Unprovoked,Male,,99,-25.8826,113.9226
1807,1800s,1,Jan,New South Wales,Bull Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-33.8661,151.201
1820,1820s,1,Jan,Tasmania,,Swimming,Leg/Foot,Fatal,Provoked,Male,,99,-42.8025,147.4868
1825,1820s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.8527,151.2188
1830,1830s,1,Jan,Tasmania,White Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Female,,99,-43.3457,147.3228
1832,1830s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-33.8732,151.1867
1832,1830s,6,Jun,New South Wales,White Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Female,,99,-33.8329,151.2797
1836,1830s,1,Jan,South Australia,White Shark,Swimming,,Non-Fatal,Unprovoked,Male,,99,-34.9996,138.5098
1836,1830s,8,Aug,Queensland,Whaler Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-25.7989,153.0476
1836,1830s,8,Aug,Queensland,Whaler Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-25.7989,153.0476
1837,1830s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-31.0088,152.7122
1839,1830s,8,Aug,Victoria,White Shark,Swimming,Leg/Foot,Fatal,Provoked,Male,,99,-39.0185,146.4375
1840,1840s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-33.8613,151.2266
1841,1840s,4,Apr,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-33.846,151.1719
1847,1840s,3,Mar,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.25,153.25
1847,1840s,11,Nov,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.4454,153.0847
1849,1840s,1,Jan,Western Australia,White Shark,Swimming,,Fatal,Provoked,Male,,99,-33.5929,115.1035
1849,1840s,12,Dec,Victoria,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-38.3464,141.6111
1849,1840s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-33.8613,151.2266
1850,1850s,1,Jan,Queensland,Tiger Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-27.2833,153.2167
1850,1850s,3,Mar,New South Wales,Whaler Shark,Swimming,,Non-Fatal,Unprovoked,Male,,99,-29.4216,153.3654
1853,1850s,11,Nov,New South Wales,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-33.85,151.22
1855,1850s,1,Jan,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Female,,99,-25.4925,152.8189
1855,1850s,1,Jan,New South Wales,Bull Shark,Swimming,,Uninjured,Unprovoked,Male,,99,-33.8613,151.2266
1855,1850s,7,Jul,Queensland,Tiger Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-10.5545,142.2197
1855,1850s,11,Nov,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-33.8567,151.2001
1856,1850s,2,Feb,Victoria,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Night,7,-38.1291,144.4419
1856,1850s,5,May,South Australia,Wobbegong,,,Non-Fatal,Unprovoked,Male,,99,-35.5345,138.6846
1858,1850s,3,Mar,Victoria,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-37.8613,144.9049
1860,1860s,1,Jan,South Australia,White Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-35.5641,138.6129
1861,1860s,1,Jan,Queensland,Wobbegong,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-27.5141,153.2881
1862,1860s,2,Feb,Victoria,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-38.1259,144.3587
1862,1860s,12,Dec,Queensland,Bull Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-27.4711,153.0529
1863,1860s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-31.9281,152.4482
1863,1860s,1,Jan,Queensland,Tiger Shark,Swimming,Other,Fatal,Provoked,Male,,99,-27.5896,153.3163
1863,1860s,3,Mar,Victoria,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Evening,6,-37.9036,144.9833
1863,1860s,4,Apr,Queensland,Tiger Shark,,Other,Fatal,Unprovoked,Male,,99,-26.7973,153.1495
1865,1860s,11,Nov,Victoria,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-37.8702,144.9086
1868,1860s,1,Jan,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-23.0859,150.8634
1869,1860s,1,Jan,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.4694,153.0106
1869,1860s,3,Mar,South Australia,Other,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-34.1331,137.4526
1870,1870s,1,Jan,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.4695,153.0191
1870,1870s,5,May,Queensland,Whaler Shark,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-27.1822,153.3709
1872,1870s,1,Jan,Queensland,,Swimming,,Non-Fatal,Unprovoked,Male,,99,-25.3789,153.0335
1873,1870s,2,Feb,South Australia,White Shark,Unmotorised Boating,,Uninjured,Unprovoked,Male,,99,-34.8393,138.4737
1874,1870s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.8644,151.2021
1874,1870s,11,Nov,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-25.5428,152.7142
1874,1870s,11,Nov,New South Wales,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,Evening,6,-33.0147,151.7198
1875,1870s,7,Jul,New South Wales,Tiger Shark,Swimming,,Non-Fatal,Unprovoked,Male,,99,-29.4307,153.3573
1875,1870s,10,Oct,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Fatal,Provoked,Male,,99,-10.45,142.39
1875,1870s,11,Nov,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-29.4216,153.3654
1875,1870s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-29.6979,152.9442
1876,1870s,1,Jan,Western Australia,Bull Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-20.7,117.25
1876,1870s,1,Jan,Victoria,White Shark,Swimming,,Non-Fatal,Unprovoked,Male,,99,-37.8662,144.9717
1876,1870s,2,Feb,Queensland,Tiger Shark,Snorkelling,Torso,Fatal,Provoked,Male,,99,-10.45,142.39
1876,1870s,2,Feb,Victoria,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Early Morning,2,-37.8505,144.9499
1876,1870s,7,Jul,New South Wales,Whaler Shark,Diving,,Uninjured,Provoked,Male,,99,-33.8537,151.2088
1876,1870s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-32.7174,151.6441
1877,1870s,1,Jan,Victoria,White Shark,Swimming,,Fatal,Unprovoked,Male,,99,-37.8515,144.9518
1877,1870s,1,Jan,Victoria,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Female,,99,-38.3931,142.2304
1877,1870s,3,Mar,Victoria,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-38.1124,144.6505
1877,1870s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.8532,151.1739
1877,1870s,12,Dec,Victoria,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-37.9617,145.0102
1878,1870s,1,Jan,Queensland,Tiger Shark,Snorkelling,,Non-Fatal,Provoked,Male,,99,-9.3809,142.6181
1878,1870s,3,Mar,Victoria,Whaler Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-38.3932,142.5101
1878,1870s,7,Jul,Queensland,Bull Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-25.8051,153.0529
1878,1870s,11,Nov,New South Wales,Wobbegong,Swimming,,Non-Fatal,Unprovoked,Male,,99,-33.8603,151.1626
1879,1870s,6,Jun,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-33.8644,151.2021
1879,1870s,11,Nov,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-29.4216,153.3654
1880,1880s,1,Jan,Queensland,Tiger Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-16.9304,145.9878
1880,1880s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Female,Late Afternoon,5,-33.0863,151.5021
1880,1880s,1,Jan,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.6104,152.7683
1880,1880s,11,Nov,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-27.4645,153.0353
1881,1880s,1,Jan,New South Wales,Bull Shark,Swimming,,Uninjured,Unprovoked,Female,,99,-33.0719,151.6411
1881,1880s,1,Jan,Queensland,Tiger Shark,,Leg/Foot,Non-Fatal,Unprovoked,Female,,99,-25.2819,152.8528
1881,1880s,8,Aug,Queensland,Tiger Shark,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-19.1765,146.7015
1881,1880s,11,Nov,New South Wales,Bull Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-33.8742,151.2309
1881,1880s,12,Dec,Queensland,Bull Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-24.7317,152.1688
1882,1880s,1,Jan,Western Australia,Tiger Shark,Snorkelling,,Non-Fatal,Provoked,Male,,99,-18.0138,122.2842
1882,1880s,4,Apr,New South Wales,White Shark,,Torso,Fatal,Unprovoked,Male,,99,-33.0864,151.6642
1882,1880s,5,May,New South Wales,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.8567,151.2001
1882,1880s,5,May,Western Australia,Tiger Shark,Snorkelling,Torso,Fatal,Provoked,Male,,99,-19.5249,121.1307
1882,1880s,12,Dec,Western Australia,Tiger Shark,Snorkelling,,Fatal,Provoked,Male,,99,-18.0138,122.2842
1883,1880s,1,Jan,New South Wales,Bull Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-33.8603,151.1626
1883,1880s,12,Dec,New South Wales,Bull Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-33.8456,151.1419
1883,1880s,12,Dec,New South Wales,Bull Shark,Swimming,,Uninjured,Provoked,Male,,99,-33.8123,151.2895
1884,1880s,1,Jan,South Australia,White Shark,Swimming,Other,Fatal,Unprovoked,Female,,99,-33.1175,137.9766
1885,1880s,10,Oct,New South Wales,Bull Shark,Swimming,,Uninjured,Unprovoked,Female,,99,-33.82,151.05
1885,1880s,11,Nov,Western Australia,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.3152,115.6383
1886,1880s,1,Jan,Queensland,Bull Shark,Swimming,,Uninjured,Unprovoked,Male,,99,-25.5392,152.7071
1886,1880s,4,Apr,Queensland,Bull Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-23.3886,150.5639
1887,1880s,2,Feb,New South Wales,Whaler Shark,Unmotorised Boating,,Uninjured,Unprovoked,Male,Late Afternoon,5,-33.7993,151.2832
1887,1880s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Morning,3,-33.8223,151.0953
1888,1880s,9,Sep,Queensland,Tiger Shark,Snorkelling,,Non-Fatal,Provoked,Male,,99,-15.4343,145.4273
1888,1880s,12,Dec,New South Wales,Bull Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-33.8603,151.1626
1889,1880s,7,Jul,Victoria,White Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-38.3033,144.6155
1890,1890s,1,Jan,Tasmania,Other,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-42.7383,147.2216
1891,1890s,4,Apr,New South Wales,Wobbegong,Diving,,Uninjured,Provoked,Male,,99,-36.7252,149.9889
1891,1890s,6,Jun,Victoria,Wobbegong,Snorkelling,Arm/Hand,Non-Fatal,Provoked,Male,,99,-38.3409,144.3308
1892,1890s,1,Jan,Queensland,Tiger Shark,Diving,Torso,Fatal,Provoked,Male,,99,-10.1692,142.1686
1892,1890s,3,Mar,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-23.3864,150.5223
1892,1890s,11,Nov,Queensland,Whaler Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Female,,99,-27.4652,153.2432
1892,1890s,12,Dec,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.4453,153.0837
1893,1890s,1,Jan,Western Australia,Wobbegong,Fishing,,Uninjured,Provoked,Male,,99,-28.7774,114.5807
1893,1890s,1,Jan,Queensland,Tiger Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-13.9442,143.7429
1893,1890s,4,Apr,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-9.8359,142.7131
1894,1890s,11,Nov,New South Wales,White Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,Early Morning,2,-32.9316,151.7848
1895,1890s,1,Jan,Queensland,Bull Shark,Unmotorised Boating,,Uninjured,Unprovoked,Male,,99,-27.4732,153.0213
1895,1890s,2,Feb,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-33.8715,151.1498
1895,1890s,3,Mar,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-24.8988,152.2363
1895,1890s,6,Jun,Western Australia,Tiger Shark,Diving,Other,Fatal,Provoked,Male,,99,-20.7833,115.5333
1895,1890s,11,Nov,New South Wales,Whaler Shark,Swimming,Other,Fatal,Provoked,Male,,99,-35.1244,150.7647
1895,1890s,12,Dec,Queensland,Tiger Shark,Diving,,Uninjured,Provoked,Male,,99,-9.5215,141.5757
1895,1890s,12,Dec,New South Wales,Bull Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-33.8603,151.1626
1896,1890s,1,Jan,New South Wales,Bull Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-33.8635,151.1918
1896,1890s,11,Nov,Western Australia,White Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-33.8684,121.9041
1897,1890s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-31.0826,152.8419
1897,1890s,12,Dec,Queensland,Tiger Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-9.9551,142.1941
1898,1890s,9,Sep,New South Wales,Bull Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-32.7184,152.1373
1898,1890s,12,Dec,Queensland,Whaler Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-27.4781,153.2339
1899,1890s,2,Feb,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.7948,151.2302
1899,1890s,12,Dec,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.4853,153.1868
1900,1900s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Early Afternoon,4,-33.8603,151.1626
1900,1900s,1,Jan,Northern Territory,Tiger Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,,99,-11.6,130.95
1900,1900s,9,Sep,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Night,7,-19.2547,146.8225
1900,1900s,11,Nov,Queensland,,Snorkelling,,Fatal,Provoked,Male,,99,-10.45,142.39
1900,1900s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-33.8185,151.2258
1901,1900s,1,Jan,Northern Territory,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-11.6,130.95
1901,1900s,1,Jan,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-27.4686,153.0123
1901,1900s,2,Feb,Queensland,Wobbegong,Swimming,Head/Neck,Non-Fatal,Provoked,Male,,99,-16.8624,145.7621
1901,1900s,4,Apr,Queensland,Tiger Shark,Snorkelling,Torso,Non-Fatal,Provoked,Male,,99,-10.45,142.39
1901,1900s,4,Apr,Queensland,Tiger Shark,Snorkelling,Torso,Non-Fatal,Provoked,Male,,99,-10.45,142.39
1901,1900s,12,Dec,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Early Afternoon,4,-27.4985,153.0226
1902,1900s,1,Jan,Queensland,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Early Afternoon,4,-27.4923,153.0172
1902,1900s,1,Jan,Queensland,Whaler Shark,Swimming,Torso,Non-Fatal,Provoked,Male,,99,-27.4447,153.1872
1903,1900s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Late Afternoon,5,-33.8015,151.1435
1903,1900s,2,Feb,New South Wales,Bull Shark,Fishing,,Uninjured,Provoked,Male,,99,-36.6526,150.0058
1903,1900s,3,Mar,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-27.6962,153.1937
1903,1900s,5,May,New South Wales,Whaler Shark,Diving,,Uninjured,Provoked,Male,,99,-34.6767,150.8545
1904,1900s,3,Mar,Queensland,Bull Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-27.4331,153.1159
1905,1900s,3,Mar,New South Wales,Bull Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-28.8024,153.2819
1905,1900s,12,Dec,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Fatal,Provoked,Male,,99,-10.1692,142.1686
1906,1900s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Early Afternoon,4,-33.9928,151.0344
1906,1900s,4,Apr,Queensland,Tiger Shark,Swimming,Arm/Hand,Fatal,Unprovoked,Male,,99,-14.6621,145.4309
1906,1900s,8,Aug,Queensland,Tiger Shark,Snorkelling,Torso,Fatal,Provoked,Male,,99,-9.9551,142.1941
1906,1900s,12,Dec,New South Wales,Wobbegong,Unmotorised Boating,,Uninjured,Unprovoked,Male,,99,-35.7061,150.1789
1907,1900s,2,Feb,Queensland,Bull Shark,Swimming,,Fatal,Unprovoked,Male,,99,-19.2607,146.8183
1907,1900s,8,Aug,Western Australia,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-28.8977,113.9002
1907,1900s,10,Oct,New South Wales,White Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,Morning,3,-32.9468,151.7596
1907,1900s,12,Dec,New South Wales,Bull Shark,Swimming,Torso,Fatal,Unprovoked,Male,,99,-33.7948,151.2302
1909,1900s,1,Jan,New South Wales,Bull Shark,Swimming,,Non-Fatal,Unprovoked,Male,,99,-33.4835,151.3255
1910,1910s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-32.9248,151.7701
1910,1910s,2,Feb,Western Australia,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.3279,115.6293
1910,1910s,3,Mar,Western Australia,,Swimming,,Uninjured,Unprovoked,Male,,99,-34.4019,115.1972
1910,1910s,11,Nov,Queensland,,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-21.0287,149.2162
1911,1910s,2,Feb,Western Australia,Tiger Shark,Swimming,,Uninjured,Unprovoked,Male,,99,-20.2398,116.6142
1911,1910s,3,Mar,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-10.5856,142.2221
1911,1910s,10,Oct,Queensland,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-15.4833,145.4041
1912,1910s,1,Jan,New South Wales,Other,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.83,151.16
1912,1910s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-33.8277,151.1459
1912,1910s,1,Jan,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-19.2607,146.8183
1912,1910s,2,Feb,Western Australia,Wobbegong,Diving,,Uninjured,Provoked,Male,,99,-33.3121,115.6428
1912,1910s,2,Feb,South Australia,White Shark,Fishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-37.9119,140.3936
1912,1910s,2,Feb,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-33.9206,151.2581
1912,1910s,11,Nov,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-27.3238,153.0859
1913,1910s,3,Mar,Queensland,Tiger Shark,Snorkelling,Head/Neck,Non-Fatal,Provoked,Male,,99,-9.7514,143.4406
1913,1910s,5,May,New South Wales,Bull Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-29.4307,153.3573
1913,1910s,6,Jun,Queensland,,Swimming,Head/Neck,Non-Fatal,Provoked,Male,,99,-10.1692,142.1686
1913,1910s,11,Nov,Queensland,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.3212,153.0792
1913,1910s,12,Dec,South Australia,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,Evening,6,-35.1507,138.4678
1914,1910s,1,Jan,New South Wales,Bull Shark,Unmotorised Boating,,Uninjured,Unprovoked,Male,Evening,6,-33.8486,151.1438
1914,1910s,1,Jan,Queensland,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Female,Morning,3,-27.3238,153.0859
1914,1910s,2,Feb,New South Wales,Bull Shark,Unmotorised Boating,Torso,Non-Fatal,Unprovoked,Male,,99,-33.8224,151.0933
1914,1910s,2,Feb,South Australia,Wobbegong,Spearfishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-35.2457,136.9805
1914,1910s,4,Apr,New South Wales,Bull Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-29.4333,153.1833
1914,1910s,6,Jun,Victoria,White Shark,Swimming,Other,Fatal,Unprovoked,Male,,99,-37.9509,145.0004
1914,1910s,12,Dec,Queensland,,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-19.1808,146.8377
1914,1910s,12,Dec,Western Australia,Wobbegong,,Leg/Foot,Non-Fatal,Provoked,Male,,99,-31.9947,115.7505
1915,1910s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-33.8397,151.2374
1915,1910s,2,Feb,Queensland,Wobbegong,Unmotorised Boating,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-27.3143,153.1015
1915,1910s,11,Nov,New South Wales,Whaler Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.7916,151.2881
1915,1910s,11,Nov,Queensland,Bull Shark,Swimming,Torso,Non-Fatal,Unprovoked,Male,,99,-27.3307,153.0835
1916,1910s,2,Feb,Tasmania,Wobbegong,Diving,,Uninjured,Provoked,Male,,99,-41.0488,145.9095
1916,1910s,3,Mar,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-33.7708,151.2956
1916,1910s,11,Nov,Queensland,Tiger Shark,Swimming,,Fatal,Unprovoked,Male,,99,-19.2386,146.8057
1916,1910s,11,Nov,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Evening,6,-19.2459,146.8116
1916,1910s,11,Nov,Western Australia,Tiger Shark,Snorkelling,Leg/Foot,Non-Fatal,Provoked,Male,,99,-20.002,119.3797
1916,1910s,11,Nov,Western Australia,Tiger Shark,Snorkelling,Leg/Foot,Fatal,Provoked,Male,,99,-20.002,119.3797
1916,1910s,12,Dec,New South Wales,Bull Shark,Standing in Water,Torso,Fatal,Unprovoked,Male,,99,-33.7948,151.2302
1916,1910s,12,Dec,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-23.1311,150.7505
1917,1910s,6,Jun,Queensland,Whaler Shark,Fishing,Leg/Foot,Non-Fatal,Provoked,Male,,99,-27.2792,153.1744
1917,1910s,12,Dec,Western Australia,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-20.3067,118.6093
1918,1910s,1,Jan,New South Wales,Wobbegong,Fishing,Arm/Hand,Non-Fatal,Provoked,Male,,99,-32.6777,152.1533
1918,1910s,3,Mar,New South Wales,White Shark,Swimming,Arm/Hand,Non-Fatal,Unprovoked,Male,Late Afternoon,5,-32.9316,151.7848
1918,1910s,3,Mar,Queensland,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-28.1666,153.5322
1918,1910s,3,Mar,New South Wales,Tiger Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-28.1671,153.5522
1918,1910s,4,Apr,New South Wales,Wobbegong,Diving,,Uninjured,Provoked,Male,,99,-36.4242,150.0754
1918,1910s,4,Apr,New South Wales,Bull Shark,Swimming,,Uninjured,Unprovoked,Male,Morning,3,-33.8451,151.1903
1918,1910s,9,Sep,Queensland,Tiger Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-19.2459,146.8116
1918,1910s,11,Nov,Queensland,Tiger Shark,Snorkelling,Torso,Fatal,Provoked,Male,Late Afternoon,5,-16.7061,146.0515
1919,1910s,1,Jan,New South Wales,White Shark,Swimming,Leg/Foot,Non-Fatal,Unprovoked,Male,,99,-32.9316,151.7848
1919,1910s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,Early Morning,2,-33.8397,151.2374
1919,1910s,1,Jan,Queensland,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-19.2607,146.8183
1919,1910s,12,Dec,Queensland,Wobbegong,Swimming,Leg/Foot,Non-Fatal,Provoked,Male,,99,-27.0685,153.1472
1919,1910s,12,Dec,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-30.9244,153.0181
1920,1920s,1,Jan,New South Wales,Bull Shark,Swimming,Leg/Foot,Fatal,Unprovoked,Male,,99,-32.9161,151.7596
1920,1920s,2,Feb,New South Wales,Wobbegong,Spearfishing,,Uninjured,Provoked,Male,,99,-33.3482,151.5033
